Id,SalePrice,Overall Qual,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Cars,Central Air,Electrical,Fireplaces,Neighborhood,topqual,price_per_squareft,rooms_per_sq_score,tophoods,good_elec,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,newness
670,200000,5,1248.0,2634,2,12,4.0,1,SBrkr,0,NAmes,0,75.9301442672741,5.391352232515226,2,1,0,0,0,1,40
2760,294900,8,1570.0,1590,2,6,3.0,1,SBrkr,0,CollgCr,1,185.47169811320754,5.579729825986222,3,1,0,0,0,0,0
543,224243,7,1450.0,1450,2,6,3.0,1,SBrkr,0,SawyerW,1,154.6503448275862,5.487559366186565,2,1,0,0,0,0,0
2835,92000,6,832.0,1338,2,7,2.0,1,FuseF,0,Edwards,0,68.75934230194319,5.253021091632861,1,0,0,0,0,1,56
1735,179540,7,728.0,1456,2,8,2.0,1,SBrkr,1,Gilbert,1,123.31043956043956,5.204006687076795,3,1,0,0,0,0,0
448,386250,10,2392.0,2392,2,8,3.0,1,SBrkr,1,NridgHt,1,161.4757525083612,5.700443573390687,4,1,0,0,0,0,6
2287,106500,4,530.0,992,1,4,1.0,1,SBrkr,0,MeadowV,0,107.35887096774194,5.5134287461649825,1,1,0,0,0,1,37
524,310000,10,1017.0,2007,2,10,3.0,1,SBrkr,1,Somerst,1,154.45939212755357,5.301811255802292,4,1,0,0,0,0,1
1767,252000,7,1066.0,2385,2,8,3.0,1,SBrkr,1,NoRidge,1,105.66037735849056,5.697512861642606,4,1,0,0,0,0,9
2206,164000,7,918.0,1646,2,7,1.0,1,SBrkr,2,Crawfor,1,99.63547995139733,5.460193232181702,3,1,0,1,0,0,57
1740,177594,7,728.0,1456,2,7,2.0,1,SBrkr,0,Gilbert,1,121.9739010989011,5.337538079701318,3,1,0,0,0,0,0
199,123900,5,528.0,1040,1,5,2.0,1,SBrkr,0,BrkSide,0,119.13461538461539,5.337538079701318,1,1,0,1,0,0,30
2214,239000,6,1370.0,2624,2,10,3.0,0,FuseA,1,Crawfor,0,91.08231707317073,5.5698700570699335,3,0,0,0,0,1,57
323,169000,5,1068.0,1264,1,7,2.0,1,SBrkr,1,Mitchel,0,133.70253164556962,5.19612642565149,2,1,0,0,0,1,33
2421,234000,7,1374.0,1557,2,7,2.0,1,SBrkr,1,Blmngtn,1,150.28901734104045,5.404606022778685,3,1,0,0,0,0,2
952,173000,6,957.0,1287,1,5,2.0,1,SBrkr,2,Mitchel,0,134.4211344211344,5.5506312951620265,2,1,0,0,0,1,32
24,149000,6,1004.0,1004,1,5,2.0,1,SBrkr,1,NAmes,0,148.40637450199202,5.302309387817574,2,1,0,0,0,0,40
1139,170000,7,1162.0,1162,2,6,2.0,1,SBrkr,0,SawyerW,1,146.29948364888125,5.266138468183802,2,1,0,0,0,0,1
518,225000,7,1436.0,1436,2,6,2.0,1,SBrkr,0,Somerst,1,156.68523676880224,5.477857280380115,4,1,0,0,0,0,0
1390,144900,5,960.0,960,1,6,1.0,1,SBrkr,0,Sawyer,0,150.9375,5.075173815233827,2,1,0,0,0,0,5
277,144000,5,1196.0,1196,1,6,1.0,1,SBrkr,0,Edwards,0,120.40133779264214,5.294978465282522,1,1,0,0,0,1,42
54,192000,8,1256.0,1269,2,6,2.0,1,SBrkr,1,Blmngtn,1,151.30023640661938,5.354224998486333,3,1,0,0,0,0,5
649,145500,5,1031.0,1031,1,5,1.0,1,SBrkr,0,NAmes,0,141.12512124151309,5.32884657158286,2,1,0,1,0,0,4
2600,86900,4,448.0,720,1,5,1.0,1,SBrkr,0,OldTown,0,120.69444444444444,4.969813299576001,1,1,0,0,0,0,8
617,149500,6,1505.0,1505,1,6,2.0,1,SBrkr,1,NAmes,0,99.33554817275747,5.524788707954921,2,1,0,0,0,0,56
2209,119750,5,920.0,954,1,5,1.0,1,SBrkr,1,Crawfor,0,125.52410901467505,5.251225759014186,3,1,0,0,0,0,57
2814,173900,6,750.0,1500,2,6,2.0,1,SBrkr,0,CollgCr,0,115.93333333333334,5.521460917862246,3,1,0,0,0,0,0
2542,136500,5,1050.0,1050,1,6,1.0,1,SBrkr,0,NAmes,0,130.0,5.1647859739235145,2,1,0,0,0,1,45
2323,270000,8,2062.0,2687,2,9,2.0,1,SBrkr,0,StoneBr,1,100.48381094157052,5.6989560312792715,4,1,0,0,0,0,12
1393,235000,6,1602.0,1252,1,4,2.0,1,SBrkr,1,ClearCr,0,187.6996805111821,5.746203190540153,3,1,0,1,0,0,33
490,156000,7,384.0,1430,2,7,2.0,1,SBrkr,1,Gilbert,1,109.0909090909091,5.319519574198639,3,1,0,0,0,0,9
542,153000,5,1114.0,1114,2,6,2.0,1,SBrkr,0,SawyerW,0,137.34290843806104,5.223952951259174,2,1,0,0,0,0,5
973,165000,6,1224.0,1224,2,5,2.0,1,SBrkr,0,Mitchel,0,134.80392156862746,5.500441550638171,2,1,0,0,0,0,10
1012,325000,9,1122.0,2504,2,11,3.0,1,SBrkr,1,StoneBr,1,129.79233226837061,5.4277494594216185,4,1,0,0,0,0,1
2218,140000,5,728.0,1355,2,5,2.0,1,SBrkr,0,Crawfor,0,103.3210332103321,5.602118820879701,3,1,0,0,0,0,57
2033,202500,6,741.0,2294,3,9,2.0,1,SBrkr,1,IDOTRR,0,88.27375762859634,5.5408277203530965,1,1,1,0,0,0,44
1071,367294,9,1702.0,1702,1,7,3.0,1,SBrkr,1,NridgHt,1,215.80141010575792,5.493649160078006,4,1,0,0,0,0,0
1583,175000,6,1461.0,1509,2,5,2.0,1,SBrkr,1,Timber,0,115.97084161696488,5.709764546333749,4,1,0,0,0,0,19
2858,140000,7,756.0,1717,1,7,3.0,1,SBrkr,1,Crawfor,1,81.537565521258,5.502423711842162,3,1,0,1,0,0,36
2265,174000,7,1265.0,1240,2,6,2.0,1,SBrkr,0,Timber,1,140.32258064516128,5.331107189371028,4,1,0,1,0,0,22
1088,190000,7,856.0,1166,2,5,2.0,1,SBrkr,0,Gilbert,1,162.95025728987994,5.451896454476337,3,1,0,0,0,0,3
698,129000,5,504.0,1464,2,7,0.0,1,SBrkr,0,OldTown,0,88.11475409836065,5.343017545465943,1,1,0,0,0,0,7
1896,200000,6,1592.0,1652,1,6,2.0,1,SBrkr,1,NAmes,0,121.06537530266344,5.6179824848528686,2,1,0,1,0,0,16
628,193500,6,896.0,2142,2,8,1.0,1,SBrkr,1,NAmes,0,90.33613445378151,5.590053709327858,2,1,0,0,0,1,41
1212,145000,6,1092.0,1092,1,6,2.0,1,SBrkr,0,NAmes,0,132.78388278388277,5.204006687076795,2,1,0,0,0,0,44
2864,218000,7,1022.0,1671,2,7,2.0,1,FuseA,1,Crawfor,1,130.46080191502094,5.475267379540081,3,0,0,0,0,0,56
2740,135000,5,0.0,1488,1,7,2.0,1,SBrkr,1,Edwards,0,90.7258064516129,5.3592780663377235,1,1,0,1,0,0,4
2560,146500,5,1444.0,1624,1,6,1.0,1,SBrkr,1,NAmes,0,90.20935960591133,5.600888051493568,2,1,0,0,0,0,54
1716,194700,6,1362.0,1362,2,6,2.0,1,SBrkr,1,NridgHt,0,142.95154185022025,5.424950017481403,4,1,0,0,0,0,1
1130,230348,7,1218.0,1218,2,6,2.0,1,SBrkr,0,Somerst,1,189.11986863711002,5.313205979041787,4,1,0,0,0,0,0
201,109500,6,1124.0,1068,1,5,1.0,1,SBrkr,1,OldTown,0,102.52808988764045,5.36410510708604,1,1,0,0,0,1,60
2886,242500,6,1625.0,1625,2,6,2.0,1,SBrkr,1,Mitchel,0,149.23076923076923,5.601503625535782,2,1,0,0,0,1,27
2328,239000,7,1064.0,1767,2,5,2.0,1,SBrkr,1,StoneBr,1,135.2574985851726,5.867600559885596,4,1,0,1,0,0,19
2583,156000,6,1050.0,1050,1,6,1.0,1,SBrkr,0,NAmes,0,148.57142857142858,5.1647859739235145,2,1,0,0,0,0,6
1206,109008,4,907.0,907,1,5,1.0,1,SBrkr,0,NAmes,0,120.18522601984564,5.200704537681037,2,1,0,0,0,0,51
2242,68104,2,0.0,845,1,4,1.0,1,SBrkr,0,IDOTRR,0,80.59644970414202,5.353042266237283,1,1,0,0,0,0,57
1105,290000,8,1242.0,2501,2,9,3.0,1,SBrkr,1,NoRidge,1,115.95361855257897,5.6272213535414,4,1,0,0,0,0,13
121,159000,5,1209.0,1209,1,6,2.0,1,SBrkr,0,NAmes,0,131.5136476426799,5.305789381386738,2,1,0,1,0,0,44
1223,87000,4,348.0,906,1,5,1.0,1,SBrkr,0,BrkSide,0,96.02649006622516,5.199601393608879,1,1,0,0,0,1,58
265,272000,8,1581.0,1601,2,6,2.0,1,SBrkr,1,CollgCr,1,169.89381636477202,5.58662424376866,3,1,0,0,0,0,8
2813,198000,7,1336.0,1336,2,6,2.0,1,SBrkr,0,CollgCr,1,148.20359281437126,5.405675884868536,3,1,0,0,0,0,0
1294,119164,4,801.0,1656,2,8,2.0,1,FuseA,0,OldTown,0,71.95893719806763,5.332718793265369,1,0,0,1,0,0,23
2745,93000,5,0.0,1124,1,5,0.0,1,SBrkr,1,Edwards,0,82.74021352313167,5.415211118019536,1,1,0,1,0,0,52
1094,226750,7,982.0,1892,2,8,2.0,1,SBrkr,1,Gilbert,1,119.84672304439746,5.465948207931988,3,1,0,0,0,0,7
651,95000,3,978.0,1699,2,7,2.0,1,SBrkr,0,OldTown,0,55.915244261330194,5.491884972616619,1,1,0,0,0,1,39
198,139900,6,780.0,1416,1,6,1.0,1,SBrkr,0,BrkSide,0,98.79943502824858,5.4638318050256105,1,1,0,0,0,1,60
131,76500,3,728.0,1306,1,6,0.0,1,SBrkr,0,BrkSide,0,58.575803981623274,5.382964840608321,1,1,0,0,0,0,44
1258,86900,4,672.0,672,1,4,1.0,1,SBrkr,0,OldTown,0,129.3154761904762,5.123963979403259,1,1,0,1,0,0,3
1599,152500,5,1113.0,1160,1,6,1.0,1,SBrkr,0,Mitchel,0,131.4655172413793,5.264415814872355,2,1,0,0,0,0,40
1508,99000,4,911.0,930,1,5,1.0,1,SBrkr,0,Edwards,0,106.45161290322581,5.225746673713202,1,1,0,0,0,1,55
615,82500,4,420.0,708,1,5,0.0,1,SBrkr,0,BrkSide,0,116.52542372881356,4.953006181259619,1,1,0,1,0,0,59
1815,179200,6,1575.0,1575,2,5,2.0,1,SBrkr,0,SawyerW,0,113.77777777777777,5.752572638825633,2,1,0,1,0,0,15
2712,142500,5,1059.0,1059,1,6,1.0,1,SBrkr,0,Sawyer,0,134.56090651558074,5.173320876373351,2,1,0,1,0,0,40
2051,115400,4,1005.0,1005,1,5,2.0,1,SBrkr,0,Sawyer,0,114.82587064676616,5.303304908059076,2,1,0,0,0,1,43
1863,226000,7,1057.0,1929,2,7,2.0,1,SBrkr,1,Somerst,1,117.15914981855884,5.618846863850416,4,1,0,0,0,0,6
2510,144152,7,600.0,1200,2,4,2.0,1,SBrkr,0,Somerst,1,120.12666666666667,5.703782474656201,4,1,0,0,0,0,1
1069,370000,8,1765.0,2690,2,9,3.0,1,SBrkr,1,NridgHt,1,137.54646840148698,5.700071895259666,4,1,0,0,0,0,5
336,149900,5,833.0,833,1,5,2.0,1,SBrkr,0,Mitchel,0,179.95198079231693,5.115595729732743,2,1,0,0,0,1,26
2417,172785,6,728.0,1456,2,8,2.0,1,SBrkr,0,Gilbert,0,118.67101648351648,5.204006687076795,3,1,0,1,0,0,0
1962,129000,5,864.0,864,1,5,2.0,1,SBrkr,0,NAmes,0,149.30555555555554,5.152134856369956,2,1,0,1,0,0,5
372,181000,6,1362.0,1586,2,7,2.0,1,SBrkr,1,NWAmes,0,114.12358133669609,5.4230602531394805,3,1,0,0,0,1,11
2578,148000,5,1058.0,1370,1,6,1.0,1,SBrkr,1,NAmes,0,108.02919708029196,5.430806549594116,2,1,0,0,0,0,50
2824,117250,6,914.0,914,1,4,0.0,1,SBrkr,0,Edwards,0,128.28227571115974,5.43153621033426,1,1,0,0,0,0,4
471,192500,7,1373.0,1555,2,7,2.0,1,SBrkr,1,Blmngtn,1,123.79421221864952,5.403320675558021,3,1,0,0,0,0,3
1544,151000,6,716.0,1556,2,6,2.0,1,SBrkr,1,Blueste,0,97.04370179948586,5.558114235510282,2,1,0,0,0,1,28
2141,112500,5,882.0,882,1,5,2.0,1,SBrkr,0,CollgCr,0,127.55102040816327,5.172754143572691,3,1,0,0,0,1,35
2008,144000,5,915.0,1167,1,6,2.0,1,SBrkr,1,BrkSide,0,123.39331619537275,5.270432163058501,1,1,0,0,0,1,57
1075,370967,9,1800.0,1800,2,6,3.0,1,SBrkr,1,NridgHt,1,206.09277777777777,5.703782474656201,4,1,0,0,0,0,0
34,149900,6,855.0,1456,2,6,2.0,1,SBrkr,1,NPkVill,0,102.9532967032967,5.491688759528576,2,1,0,0,0,1,35
847,195000,7,831.0,1660,2,7,2.0,1,SBrkr,0,CollgCr,1,117.46987951807229,5.468662732295275,3,1,0,0,0,0,7
1629,163900,7,384.0,1482,2,7,2.0,1,SBrkr,1,Gilbert,1,110.59379217273954,5.3552376568007185,3,1,0,1,0,0,15
2073,182000,6,1190.0,1522,2,7,2.0,1,SBrkr,1,ClearCr,0,119.57950065703022,5.381870389366318,3,1,0,0,0,0,23
960,410000,9,2190.0,2036,2,9,3.0,1,SBrkr,1,Timber,1,201.37524557956777,5.421517800334194,4,1,0,0,0,0,1
955,152000,5,1582.0,1595,2,5,2.0,1,SBrkr,0,Mitchel,0,95.29780564263324,5.765191102784844,2,1,0,0,0,1,18
2476,184000,7,891.0,1686,2,8,2.0,1,SBrkr,0,SawyerW,1,109.13404507710557,5.350672596881965,2,1,0,0,0,0,1
1590,206300,7,1344.0,1344,2,8,4.0,1,SBrkr,0,Mitchel,1,153.4970238095238,5.123963979403259,2,1,0,0,0,0,10
2913,146500,5,1652.0,1652,2,8,3.0,1,SBrkr,0,Mitchel,0,88.68038740920097,5.330300412401088,2,1,0,0,0,1,36
149,108000,4,832.0,1337,1,5,1.0,1,FuseA,0,NAmes,0,80.77786088257292,5.588745664667843,2,0,0,0,0,1,54
2525,170000,7,570.0,1920,3,8,2.0,1,SBrkr,1,NWAmes,1,88.54166666666667,5.480638923341991,3,1,0,1,0,0,14
1470,145000,6,848.0,848,1,3,2.0,1,SBrkr,0,CollgCr,0,170.99056603773585,5.644268347123793,3,1,0,0,0,0,4
412,123000,7,1057.0,1055,2,4,2.0,1,SBrkr,1,NPkVill,1,116.58767772511848,5.575001684790276,2,1,0,0,0,1,34
1399,173000,6,1291.0,1291,1,6,2.0,1,SBrkr,1,ClearCr,0,134.00464756003097,5.371412921618587,3,1,0,0,0,0,11
183,105900,6,624.0,720,1,5,2.0,1,SBrkr,0,OldTown,0,147.08333333333334,4.969813299576001,1,1,0,1,0,0,7
974,91000,4,462.0,988,1,5,1.0,1,SBrkr,0,MeadowV,0,92.10526315789474,5.286244785313768,1,1,0,0,0,1,36
930,158000,5,1067.0,1523,2,7,1.0,0,SBrkr,1,Crawfor,0,103.74261326329612,5.382527203839849,3,1,1,0,0,0,4
881,190000,7,864.0,1728,2,7,2.0,1,SBrkr,0,CollgCr,1,109.95370370370371,5.508809800308688,3,1,0,0,0,0,5
1180,217500,8,1230.0,1239,1,4,2.0,1,SBrkr,1,Veenker,1,175.544794188862,5.7357655205092515,4,1,0,0,0,0,13
1553,165500,5,1151.0,1955,2,7,1.0,1,FuseA,0,IDOTRR,0,84.65473145780051,5.632235323364153,1,0,0,1,0,0,50
928,174500,7,704.0,1564,1,7,1.0,1,SBrkr,1,Crawfor,1,111.57289002557545,5.409091772049943,3,1,0,0,0,0,59
1512,100000,4,416.0,1204,1,6,1.0,1,FuseA,0,Edwards,0,83.05647840531562,5.301645156640712,1,0,0,1,0,0,54
3,172000,6,1329.0,1329,1,6,1.0,1,SBrkr,0,NAmes,0,129.4206170052671,5.40042258948519,2,1,0,0,0,1,52
2140,120000,5,864.0,879,1,5,2.0,1,SBrkr,0,CollgCr,0,136.51877133105802,5.169346985251076,3,1,0,0,0,1,32
553,82000,4,721.0,841,1,4,1.0,1,SBrkr,0,SawyerW,0,97.50297265160523,5.3482972988530575,2,1,0,1,0,0,59
2594,127000,6,784.0,1312,1,6,2.0,1,FuseA,0,NAmes,0,96.79878048780488,5.3875485002759795,2,0,0,0,0,0,56
1314,129500,6,735.0,2058,1,8,2.0,0,SBrkr,1,OldTown,0,62.925170068027214,5.550048374714159,1,1,1,0,0,0,58
366,187500,8,1220.0,1360,1,4,2.0,1,SBrkr,1,StoneBr,1,137.86764705882354,5.8289456176102075,4,1,0,1,0,0,25
1462,300000,8,1778.0,1786,2,6,3.0,1,SBrkr,1,CollgCr,1,167.97312430011198,5.69597429220839,3,1,0,0,0,0,5
2541,190000,6,825.0,1993,2,8,2.0,1,SBrkr,1,NWAmes,0,95.33366783743101,5.517954778532959,3,1,0,1,0,0,35
2088,96000,4,951.0,1362,2,7,1.0,0,SBrkr,0,Edwards,0,70.48458149779735,5.270799337654144,1,1,1,0,0,0,57
527,241000,7,1092.0,1550,2,7,2.0,1,SBrkr,0,Somerst,1,155.48387096774192,5.400100060857979,4,1,0,0,0,0,2
1824,143900,5,1140.0,1696,1,8,1.0,1,SBrkr,1,Sawyer,0,84.84669811320755,5.356586274672012,2,1,0,0,0,1,45
2918,87550,4,546.0,1092,1,5,1.0,1,SBrkr,0,MeadowV,0,80.17399267399267,5.38632824387075,1,1,0,0,0,1,36
49,319900,9,1752.0,1752,2,6,2.0,1,SBrkr,1,NridgHt,1,182.59132420091325,5.676753802268282,4,1,0,0,0,0,5
2332,356383,9,1094.0,2473,2,11,3.0,1,SBrkr,1,StoneBr,1,144.10958350181966,5.415291994723046,4,1,0,0,0,0,0
826,239000,9,1800.0,1800,2,7,2.0,1,SBrkr,0,CollgCr,1,132.77777777777777,5.549631794828943,3,1,0,0,0,0,2
1108,287500,7,1080.0,2197,2,9,3.0,1,SBrkr,1,NoRidge,1,130.86026399635867,5.497623495048391,4,1,0,0,0,0,14
2041,128500,5,720.0,1382,1,7,2.0,1,SBrkr,0,OldTown,0,92.98118668596237,5.285376855272302,1,1,0,0,0,1,57
57,185088,7,847.0,1733,2,7,2.0,1,SBrkr,1,Gilbert,1,106.80207732256203,5.511699140660292,3,1,0,0,0,0,6
520,229800,7,1402.0,1402,2,7,2.0,1,SBrkr,0,Somerst,1,163.9087018544936,5.299744918539222,4,1,0,0,0,0,1
2305,124500,5,864.0,887,1,5,1.0,1,SBrkr,0,Mitchel,0,140.3607666290868,5.178407069875479,2,1,0,0,0,1,23
2533,142000,5,1051.0,1051,1,6,2.0,1,SBrkr,0,NAmes,0,135.1094196003806,5.165737901648896,2,1,0,1,0,0,38
2852,149000,6,755.0,1510,1,6,1.0,1,SBrkr,0,SWISU,0,98.67549668874172,5.528105460580915,1,1,0,0,0,0,56
1198,135000,5,1656.0,1656,2,8,2.0,1,SBrkr,0,NWAmes,0,81.52173913043478,5.332718793265369,3,1,0,0,0,1,35
1681,128000,6,1078.0,958,2,5,2.0,1,SBrkr,1,NPkVill,0,133.61169102296452,5.25540986553676,2,1,0,0,0,1,31
1773,430000,8,3200.0,3228,3,10,2.0,1,SBrkr,1,NoRidge,1,133.20941759603468,5.777032936395794,4,1,0,0,0,0,14
1825,145000,5,1040.0,1040,1,5,2.0,1,SBrkr,0,Sawyer,0,139.42307692307693,5.337538079701318,2,1,0,0,0,1,39
2208,139000,5,661.0,1250,2,8,2.0,1,SBrkr,1,Crawfor,0,111.2,5.051457288616511,3,1,0,0,0,0,4
1646,178000,6,585.0,1868,3,7,2.0,1,SBrkr,1,NWAmes,0,95.28907922912205,5.586713469733475,3,1,0,0,0,0,4
1060,460000,10,1620.0,2790,2,10,4.0,1,SBrkr,1,NridgHt,1,164.87455197132616,5.631211781821365,4,1,0,0,0,0,2
748,214500,6,844.0,2134,2,10,2.0,0,FuseA,0,BrkSide,0,100.51546391752578,5.363168338867653,1,0,0,1,0,0,15
2846,160000,5,686.0,1928,2,10,0.0,1,SBrkr,0,SWISU,0,82.98755186721992,5.261653382176445,1,1,0,1,0,0,11
493,214000,7,992.0,2060,2,8,2.0,1,SBrkr,1,Gilbert,1,103.88349514563107,5.551019720103791,3,1,0,0,0,0,10
694,128900,6,901.0,1378,1,6,1.0,1,SBrkr,0,OldTown,0,93.54136429608128,5.436628982345549,1,1,0,1,0,0,11
2283,168000,4,1249.0,1622,1,7,4.0,1,SBrkr,1,Mitchel,0,103.57583230579532,5.445505085620045,2,1,0,0,0,0,32
1800,310013,8,955.0,1880,2,8,3.0,1,SBrkr,1,Somerst,1,164.9005319148936,5.459585514144159,4,1,0,0,0,0,0
1632,170000,8,1074.0,1088,1,5,2.0,1,SBrkr,0,StoneBr,1,156.25,5.382658514981787,4,1,0,0,0,0,21
2624,133700,5,1040.0,1040,1,6,1.0,1,FuseA,0,NAmes,0,128.55769230769232,5.155216522907363,2,0,0,0,0,1,47
2197,165000,6,602.0,1502,1,7,1.0,1,SBrkr,2,Crawfor,0,109.85352862849534,5.368642683268766,3,1,0,0,0,1,11
1045,89500,6,483.0,987,1,5,1.0,1,SBrkr,0,BrDale,0,90.67882472137791,5.285232126999381,1,1,0,0,0,1,37
2549,140000,6,588.0,1095,1,6,1.0,1,SBrkr,0,NAmes,0,127.85388127853881,5.206750173022546,2,1,0,0,0,1,48
2829,134000,7,970.0,1709,2,7,2.0,1,SBrkr,0,Edwards,1,78.40842598010532,5.497753534060277,1,1,0,0,0,0,2
2480,248500,6,836.0,1731,2,7,2.0,1,SBrkr,0,SawyerW,0,143.5586366262276,5.510544406120896,2,1,0,0,0,0,13
2724,145000,4,648.0,960,0,3,1.0,1,SBrkr,0,Sawyer,0,151.04166666666666,5.768320995793772,2,1,0,0,0,0,5
2352,179900,6,713.0,1552,2,6,2.0,1,SBrkr,1,NWAmes,0,115.91494845360825,5.555540231515109,3,1,0,0,0,1,31
1783,147000,8,1795.0,1795,2,7,3.0,1,SBrkr,1,Somerst,1,81.8941504178273,5.546850151867066,4,1,0,0,0,0,0
338,136000,5,624.0,1274,1,6,2.0,1,SBrkr,0,Mitchel,0,106.75039246467819,5.358157366904054,2,1,0,1,0,0,19
196,128000,6,572.0,1196,1,6,2.0,1,FuseA,2,BrkSide,0,107.02341137123746,5.294978465282522,1,0,0,0,0,0,60
762,88750,4,560.0,704,1,4,1.0,1,FuseA,0,Sawyer,0,126.0653409090909,5.170483995038151,2,0,0,0,0,0,8
151,122500,5,972.0,972,1,5,1.0,1,SBrkr,0,NAmes,0,126.02880658436214,5.2699178920263385,2,1,0,0,0,1,55
158,97500,6,912.0,1458,1,6,1.0,1,SBrkr,1,NAmes,0,66.8724279835391,5.493061443340548,2,1,0,0,0,1,60
2572,135000,6,1008.0,1008,1,5,2.0,1,SBrkr,0,NAmes,0,133.92857142857142,5.306285536197214,2,1,0,0,0,1,43
1686,314813,9,1822.0,1828,2,9,3.0,1,SBrkr,1,NridgHt,1,172.2171772428884,5.313753174677876,4,1,0,0,0,0,0
943,85000,3,1013.0,1526,1,6,0.0,0,SBrkr,0,IDOTRR,0,55.70117955439056,5.538645742616348,1,1,0,0,0,1,27
735,134900,6,698.0,1176,1,4,2.0,1,SBrkr,0,BrkSide,0,114.71088435374149,5.683579767338681,1,1,0,0,0,1,9
2741,137000,5,1057.0,1057,1,6,1.0,1,SBrkr,0,Edwards,0,129.6121097445601,5.171430516642182,1,1,0,1,0,0,7
1106,350000,8,2109.0,2113,2,7,3.0,1,SBrkr,1,NoRidge,1,165.6412683388547,5.709953868560743,4,1,0,0,0,0,13
2375,145000,5,943.0,1387,1,6,1.0,1,SBrkr,1,NAmes,0,104.54217736121124,5.443138951086777,2,1,0,0,0,1,31
1701,418000,9,1704.0,2758,2,9,3.0,1,SBrkr,1,NridgHt,1,151.5591007976795,5.725036481017028,4,1,0,0,0,0,1
2657,64000,3,798.0,840,1,5,1.0,1,SBrkr,0,OldTown,0,76.19047619047619,5.123963979403259,1,1,0,1,0,0,56
907,159434,5,793.0,1520,1,6,1.0,1,SBrkr,0,SWISU,0,104.89078947368421,5.534706144612267,1,1,0,0,0,0,9
1777,260261,8,1542.0,1542,2,6,3.0,1,SBrkr,1,Somerst,1,168.78145265888458,5.54907608489522,4,1,0,0,0,0,0
164,166000,5,910.0,1385,2,6,2.0,1,SBrkr,0,NAmes,0,119.85559566787003,5.441695949393384,2,1,1,0,0,0,58
1973,130000,5,896.0,936,1,6,1.0,1,SBrkr,1,NAmes,0,138.88888888888889,5.049856007249537,2,1,0,0,0,1,45
2857,112000,5,824.0,1288,1,6,1.0,0,SBrkr,0,SWISU,0,86.95652173913044,5.369086437436244,1,1,0,0,0,1,56
1208,155000,5,1120.0,1128,2,6,2.0,1,SBrkr,0,NAmes,0,137.4113475177305,5.236441962829949,2,1,0,1,0,0,45
319,269500,8,774.0,1968,2,8,3.0,1,SBrkr,1,Timber,1,136.9410569105691,5.5053315359323625,4,1,0,0,0,0,0
2567,172000,6,1246.0,1246,1,6,2.0,1,SBrkr,2,NAmes,0,138.04173354735153,5.335934230119343,2,1,0,0,0,1,42
2222,219500,7,800.0,1740,1,6,1.0,1,SBrkr,2,Crawfor,1,126.14942528735632,5.66988092298052,3,1,0,0,0,1,23
2493,133500,5,925.0,925,1,5,2.0,1,SBrkr,0,Sawyer,0,144.32432432432432,5.220355825078324,2,1,0,1,0,0,43
1757,170000,7,384.0,1430,2,8,2.0,1,SBrkr,1,Gilbert,1,118.88111888111888,5.185988181574117,3,1,0,0,0,0,7
184,150000,8,930.0,1566,2,7,1.0,0,SBrkr,0,OldTown,1,95.78544061302682,5.410369727495435,1,1,0,0,0,1,7
1248,130000,5,984.0,950,1,5,2.0,0,SBrkr,0,NAmes,0,136.8421052631579,5.247024072160486,2,1,0,0,0,1,55
2574,143000,5,1144.0,1144,1,6,1.0,1,SBrkr,1,NAmes,0,125.0,5.250526702711688,2,1,0,0,0,1,47
1215,140000,5,1114.0,1114,1,5,2.0,1,SBrkr,0,NAmes,0,125.67324955116696,5.406274508053129,2,1,0,0,0,1,47
1614,244000,7,2223.0,2223,2,8,2.0,1,SBrkr,2,NAmes,1,109.76158344579397,5.62717137228436,2,1,0,0,0,0,34
2039,101000,5,530.0,1111,1,6,1.0,0,SBrkr,0,IDOTRR,0,90.9090909090909,5.221256320411575,1,1,0,0,0,1,11
2669,125000,5,960.0,960,1,5,2.0,1,SBrkr,0,OldTown,0,130.20833333333334,5.2574953720277815,1,1,0,0,0,0,48
1005,183000,6,932.0,1633,2,7,2.0,1,SBrkr,1,Gilbert,0,112.06368646662584,5.452263943915152,3,1,0,1,0,0,10
753,104000,6,755.0,2229,1,8,0.0,1,SBrkr,0,OldTown,0,46.657694033198744,5.629866791706033,1,1,0,0,0,0,59
1275,112500,6,936.0,984,1,4,1.0,1,FuseA,0,NAmes,0,114.32926829268293,5.5053315359323625,2,0,0,0,0,1,54
2350,207500,6,1686.0,1686,2,7,2.0,1,SBrkr,1,NWAmes,0,123.0723606168446,5.484203989506487,3,1,0,0,0,1,26
2762,225000,7,1614.0,1614,2,7,2.0,1,SBrkr,1,CollgCr,1,139.40520446096653,5.440560699774581,3,1,0,0,0,0,1
2788,119900,5,864.0,864,1,5,1.0,1,SBrkr,0,CollgCr,0,138.77314814814815,5.152134856369956,3,1,0,0,0,0,34
2384,293000,7,1721.0,1740,2,8,3.0,1,SBrkr,0,NridgHt,1,168.39080459770116,5.382198850528739,4,1,0,0,0,0,0
2716,180000,5,1461.0,1721,2,7,2.0,1,SBrkr,1,Sawyer,0,104.59035444509006,5.504750647156226,2,1,0,1,0,0,13
313,169900,6,1012.0,1034,1,6,3.0,1,SBrkr,0,Mitchel,0,164.31334622823985,5.149430585840319,2,1,0,0,0,1,34
